id	address	lat	lon
300408797	Заречная улица, 21	62.11652079600022	129.7376272330436
300408801	Заречная улица, 28	62.1171037	129.7378943
300408802	Заречная улица, 20	62.1160762060124	129.7396472170093
300409005	улица Есенина, 6	62.118042450000004	129.72998755
301736183	улица Кычкина, 1	62.072363829283205	129.72906590521558
301736184	улица Кычкина, 3	62.07220235000001	129.72874925
301736185	улица Кычкина, 5	62.07203230000001	129.72868815
301736186	улица Кычкина, 7	62.07185479497624	129.72917472466114
301736187	улица Кычкина, 9	62.07167928073606	129.72909051155258
301736188	улица Кычкина, 11	62.071520050000004	129.72861009999997
301736189	улица Кычкина, 13	62.0713529743613	129.72866683236438
301736190	улица Кычкина, 13	62.07116354999999	129.7286174
301736191	улица Кычкина, 15	62.07091630290391	129.72861557574296
301736192	улица Кычкина, 17	62.07071025	129.7289786
301736194	улица Кычкина, 19	62.0705497471309	129.728573823923
301736396	улица Кычкина, 4	62.07213690000001	129.7282424
301736397	улица Кычкина, 6	62.07197174656913	129.72820647464377
301736398	улица Кычкина, 8	62.071851450000004	129.72794265
301736399	улица Кычкина, 10	62.07168319715777	129.72821022385276
301736400	улица Кычкина, 12	62.07144094999999	129.72813215
301736401	улица Кычкина, 14	62.071326	129.72813925
301736402	улица Кычкина, 16	62.071135024675755	129.72815058110095
301736403	улица Кычкина, 18	62.070976099999996	129.7276314
301736404	улица Кычкина, 20	62.07070649506104	129.7281052236275
301736405	улица Кычкина, 24	62.07035439411788	129.72791962336052
301736465	улица Золотарёва, 19	62.07065952384231	129.72714641049006
301736466	улица Золотарёва, 21	62.0704694	129.7271414
301736467	улица Золотарёва, 23	62.07019844616467	129.72712567464143
301736468	улица Золотарёва, 25	62.07006172434753	129.72699148875228
301736600	улица Миронова, 1	62.072309447684205	129.73068155405554
301736601	улица Миронова, 1	62.07239252486887	129.73087306806093
301736602	улица Миронова, 3	62.07213255	129.73045305
301736603	улица Миронова, 5	62.07202297516383	129.73040796810815
301736604	улица Миронова, 5	62.0717915312904	129.73082851357213
301736606	улица Миронова, 9	62.071668749999986	129.73046975
301736607	улица Миронова, 11	62.07139569999999	129.7308606
301736608	улица Миронова, 13	62.071221699999995	129.73076404999998
301736609	улица Миронова, 15	62.07114967917393	129.73037798839118
301736723	улица Тихонова, 32/4	62.07160594999999	129.73162489999999
301736724		62.071277599999995	129.7311859
301736725	улица Тихонова, 32/3	62.07182755	129.7313622
301736726	улица Тихонова, 32/2	62.07194655000001	129.73169265
301736727	улица Тихонова, 32/1	62.072187744160296	129.73174292607408
301736728	улица Тихонова, 32	62.0723908704767	129.73120720826242
301736762	улица Миронова	62.07217156955674	129.72998726376917
301736763	улица Миронова	62.071953824830835	129.72969591741168
301736764	улица Миронова	62.07178670471608	129.72943182588108
301736765	улица Миронова	62.0714362	129.72990385
301736766	улица Миронова	62.07131055	129.72989815
301736767	улица Миронова	62.07108152548249	129.72985182971004
301736768	улица Миронова	62.07095392457116	129.72981952852385
301736769	улица Миронова	62.070792349999984	129.72962755
301736915	улица Стрекаловского, 38/1	62.071823949999995	129.73323685
301736916	улица Стрекаловского, 40/1	62.07198879999999	129.73389935
301736917	улица Стрекаловского, 36/1	62.07167853596691	129.7328411825476
301736918	улица Тихонова, 34	62.07233189999999	129.73268785
301736919	улица Тихонова	62.0721111	129.7325156
301736920	улица Стрекаловского	62.071925325335144	129.7325692364483
301736921	улица Тихонова	62.072138206490095	129.732867024922
301736923	улица Тихонова	62.072334504232956	129.7341375252958
301736925	улица Тихонова	62.07228810938858	129.733738575642
301736972	улица Стрекаловского	62.07208684913447	129.7352404821294
301736973	улица Стрекаловского	62.07195456602722	129.73578765503282
301736976	улица Стрекаловского	62.07114515	129.73197714999998
301736977	улица Стрекаловского	62.07124565	129.73232149999998
301736978	улица Стрекаловского	62.07134116720226	129.73267414687405
301736979	улица Стрекаловского	62.07142418899299	129.73297901493794
301736980	улица Стрекаловского	62.07149468312863	129.73329575104864
301736981	улица Стрекаловского, 14	62.07094045	129.7314081
301736982	улица Стрекаловского	62.07068200294903	129.73120326773073
301736983	улица Стрекаловского	62.07127084999999	129.73296340000002
301737097	улица Миронова	62.070355875920775	129.73145965278746
301737098	улица Стрекаловского, 12/1	62.07061105167457	129.731471667923
301737099	улица Миронова	62.06982954999999	129.7312001
301737100	улица Миронова, 19	62.07027705193141	129.7304368246955
301737101	улица Миронова, 23	62.06972145428956	129.7307202750021
301737102	улица Миронова, 21	62.06988807481223	129.73020083545438
301737103	улица Миронова, 25/1	62.069659426904856	129.7310311711503
301737155	улица Стрекаловского	62.07076037942013	129.73329423867295
301737156	улица Стрекаловского, 14 к2	62.070385200000004	129.73244469999997
301737261	улица Миронова	62.070078	129.7298205
301737262	улица Миронова	62.06974605	129.72976175000002
301737263	улица Миронова, 26	62.06960747702816	129.72967499925826
301737264	улица Миронова	62.06937665	129.72973065
301737265	улица Миронова	62.069201176275776	129.72972758572146
301737366		62.06578926698213	129.6978385763442
301737368	Хатынг-Юряхское шоссе, 27	62.06523754965821	129.6970579667704
301737369	Хатынг-Юряхское шоссе	62.06505014999999	129.69641954999997
301737370	Хатынг-Юряхское шоссе	62.06470338312533	129.69586812548712
301737371	Хатынг-Юряхское шоссе	62.06447286170988	129.69529849415335
301737372	Хатынг-Юряхское шоссе	62.0643374	129.6948232
301737373	Хатынг-Юряхское шоссе	62.06417705	129.69429094999995
301737374		62.06380249987832	129.69476931661532
301737375		62.06357270117275	129.69609341789035
301737433	Хатынг-Юряхское шоссе	62.06393930000001	129.69362990000002
301737434	Хатынг-Юряхское шоссе	62.063654200000016	129.69351505
301737435		62.063542749999996	129.6937643
