node_id_from	node_id_to	weight
287702351	287702352	0.000567
160908981	160909119	0.000568
1285445545	159898776	0.000568
159799932	1266004211	0.000568
96474036	96474075	0.000569
166705995	274250577	0.000570
159800054	1266004211	0.000570
159799949	159799883	0.000570
87384481	87384309	0.000570
160909187	160909072	0.000570
1365848371	791385089	0.000570
87384509	87384490	0.000570
1425417430	1425417426	0.000571
159358830	159358727	0.000571
1425417334	1425417333	0.000571
160908969	160909124	0.000571
87399289	159858778	0.000571
642759900	95996542	0.000571
159862156	159862128	0.000571
87384170	87384135	0.000572
159884036	159884234	0.000572
159347610	669044490	0.000573
100272015	273944108	0.000573
160909204	160909059	0.000573
284160601	159800074	0.000574
103629051	103629207	0.000574
159192499	159193836	0.000574
159861890	159861805	0.000574
159862024	159862086	0.000574
875778353	875787633	0.000575
159799966	159799928	0.000575
1264822886	1264822891	0.000575
98616158	96473993	0.000575
103628999	103629259	0.000575
87384329	87384290	0.000576
1206106644	1206106643	0.000576
159347560	1262469477	0.000576
159709171	159589921	0.000576
278028590	278028597	0.000577
157859373	159933016	0.000577
159799932	159800051	0.000577
159800015	159799941	0.000577
160909003	160908926	0.000577
286835154	286835153	0.000577
159800085	159800065	0.000577
87384294	99304072	0.000578
160909227	160908902	0.000578
160172556	160916883	0.000578
1262477142	1262305682	0.000578
298459651	298459518	0.000578
98616224	274465548	0.000578
160917294	160917132	0.000578
160909178	160908906	0.000578
159950580	159950516	0.000579
1425431339	1425431342	0.000579
160908817	160908870	0.000579
301736403	301736465	0.000579
160038745	160038623	0.000580
141903982	284161427	0.000580
626813955	626806824	0.000580
87384260	87384422	0.000580
89837527	310175892	0.000580
282747922	282747927	0.000580
159862166	159862084	0.000581
1225662741	1225662740	0.000581
160908762	160909292	0.000581
626813955	261654304	0.000581
273944098	273944102	0.000582
159861718	159862187	0.000582
103629228	103628884	0.000582
102150932	102150952	0.000582
98884599	278028597	0.000582
98616178	98616150	0.000582
160038392	160038935	0.000582
89837581	912274673	0.000582
791457574	791457572	0.000583
87384145	87384468	0.000583
160909188	160909090	0.000583
160909219	160917352	0.000583
159884401	159884385	0.000583
18282225	17619164	0.000584
87384508	87384235	0.000584
98616038	98884530	0.000584
1425417427	1425417426	0.000584
87384487	87384236	0.000584
16364869	278010878	0.000585
48958404	48958397	0.000585
98616197	98616052	0.000585
98616176	159933059	0.000585
260799455	274196149	0.000586
274251471	278016770	0.000586
282747935	282747927	0.000586
87384312	87384389	0.000586
159935476	284971132	0.000586
595324617	282747930	0.000587
1262477458	159933850	0.000587
160038050	160038839	0.000587
159858811	1225662743	0.000588
286858886	159915223	0.000588
287746960	159898638	0.000588
89059972	160172674	0.000589
159217006	159216420	0.000590
278175856	284355345	0.000590
160917022	160916906	0.000590
103629039	103629264	0.000590
284959163	285188107	0.000590
160908811	160909087	0.000590
298460541	300408795	0.000590
159935353	159935407	0.000590
87366348	87366476	0.000591
287864631	159884665	0.000591
87384366	87384289	0.000591
87384154	87384359	0.000591
297841941	160909065	0.000591
159798439	159798385	0.000591
98616157	726023818	0.000592
141903943	159898671	0.000592
215502944	726023818	0.000592
89837500	87366361	0.000592
159347523	159347538	0.000593
159935398	159935478	0.000593
278009872	98616151	0.000593
287864625	159884305	0.000593
726023817	278023521	0.000593
159870511	159870123	0.000593
87384450	87384223	0.000594
1425417620	1425417617	0.000594
159347648	159347601	0.000595
274196148	87384057	0.000595
1218510096	1218510094	0.000595
278028601	278023536	0.000595
94513306	94513144	0.000595
1425417631	16695624	0.000595
98670983	98670958	0.000595
98616048	98616140	0.000596
87384044	87384227	0.000596
140964555	140964486	0.000596
103629235	103628979	0.000596
96473996	96474085	0.000596
87384155	87384281	0.000596
160916973	160917214	0.000596
278009864	98616144	0.000596
87366547	310466260	0.000596
160908952	160909165	0.000596
791371733	791371720	0.000596
1298909858	159870709	0.000596
284960326	284960327	0.000596
298460542	298460541	0.000596
87384306	87384462	0.000597
160909293	160909229	0.000597
160909184	160909281	0.000597
282747919	282747927	0.000597
87384088	87384187	0.000597
298728305	299210249	0.000598
160917159	160908743	0.000598
282747938	283765030	0.000598
159799865	159799954	0.000598
159898858	159898674	0.000598
87384416	87384394	0.000599
159884104	159884047	0.000599
159883843	1298909860	0.000599
1262474078	271041450	0.000599
94513239	859465911	0.000599
98670956	98670946	0.000599
159933146	159933194	0.000600
1262297331	87384417	0.000600
103629100	103629251	0.000600
159858735	159858948	0.000600
159933090	159933040	0.000600
100271902	100272028	0.000601
1425431322	1425431325	0.000601
100421441	100421419	0.000601
98670954	98670986	0.000601
87384273	87384253	0.000601
274205338	274205339	0.000602
274196148	87384163	0.000603
299169361	299169362	0.000603
98616048	274465552	0.000603
159884146	159883836	0.000603
87399305	87399384	0.000603
159898498	159898545	0.000604
159858799	159800008	0.000604
89060141	89059998	0.000604
291711150	1264822890	0.000604
160908861	160909092	0.000605
87399417	846407239	0.000605
100421386	100421439	0.000605
103628886	103628923	0.000605
215205985	215205986	0.000605
291275313	291275310	0.000605
159933087	159933178	0.000605
160158352	160158257	0.000606
17394444	17394445	0.000606
159537069	159537155	0.000606
87366533	274211390	0.000606
159799923	159800012	0.000606
159884401	1298909860	0.000606
160917064	160917305	0.000607
157862582	277805992	0.000607
287702355	287702338	0.000607
160908890	160908928	0.000607
94513092	94513418	0.000607
159799883	159799998	0.000608
275513273	159898520	0.000608
1425431333	1425431344	0.000608
1262284208	1262284207	0.000608
301736983	301737155	0.000608
159800064	159799995	0.000609
284195108	1369008037	0.000609
160038605	160038392	0.000610
16559835	16559836	0.000610
160917035	160917048	0.000610
274246174	274246175	0.000610
1425431376	1425431377	0.000610
159799971	291549820	0.000610
87384238	87384106	0.000611
87366515	94514391	0.000611
87384138	87384360	0.000611
287702369	287702376	0.000611
159799873	159800065	0.000612
159869661	1298909858	0.000612
273911547	273911548	0.000612
274251471	94513208	0.000612
284958189	284822394	0.000612
17151393	159936202	0.000613
1298909851	87399289	0.000613
160909188	160908990	0.000613
299169354	299169368	0.000613
292059855	292059854	0.000613
94513336	94513468	0.000614
279018613	288400754	0.000614
159739431	87384346	0.000614
94513278	94513326	0.000615
99304157	141900300	0.000615
298460545	300408796	0.000615
159800051	159800021	0.000615
160908926	160909227	0.000615
87384468	791372133	0.000615
287835012	287835013	0.000616
159379322	159358488	0.000616
98616064	278139953	0.000616
278028602	278028599	0.000616
1262477460	1327777188	0.000617
89060084	89059831	0.000617
87384341	791294545	0.000617
87399306	87399418	0.000617
1262477460	1327777199	0.000618
103628892	103629256	0.000619
98616156	159933036	0.000619
278019777	278019770	0.000619
279021766	279021768	0.000619
278023531	278023533	0.000619
15917656	159933059	0.000620
12368696	990215551	0.000620
587061041	791052758	0.000620
87384307	87384287	0.000620
160908923	290627718	0.000620
159537014	284231004	0.000621
87384385	87384324	0.000621
98616223	306341178	0.000621
100421363	100421401	0.000622
296984754	296984753	0.000622
296984751	160909153	0.000622
1266344764	791040677	0.000622
164433623	291292219	0.000623
160909207	160908822	0.000623
18307879	278141220	0.000624
299944878	159858698	0.000624
98616203	98616039	0.000624
159936194	159936244	0.000624
160908776	160908838	0.000624
274204554	274204553	0.000624
159858623	159858706	0.000624
273948327	1368399381	0.000624
304956851	273911548	0.000624
87384273	87384084	0.000624
159933028	100421441	0.000624
1020216743	159858778	0.000625
170305368	276689622	0.000625
99304113	99304110	0.000625
157859367	159933070	0.000625
141901356	141901381	0.000625
791259551	95996489	0.000626
17004319	17004323	0.000626
87384307	87384105	0.000626
299206213	299206175	0.000626
96474040	96473996	0.000626
103629235	103629257	0.000626
279021768	279021764	0.000627
724187533	87384265	0.000627
87384432	87384462	0.000627
48958421	166705995	0.000627
159933180	3691729	0.000627
291098825	291098823	0.000628
160917214	160916906	0.000628
1253231899	1253231901	0.000628
141901376	159898685	0.000628
160909217	160909124	0.000628
278023538	278023539	0.000628
102805884	103629206	0.000629
278017884	98884530	0.000629
277946782	310188486	0.000629
1264822890	291711142	0.000630
287834976	287834981	0.000630
911254733	911254737	0.000631
98616158	98616049	0.000631
278023534	278023535	0.000632
285188106	285188112	0.000632
159950565	159950420	0.000632
16676699	16676697	0.000633
98670962	159933018	0.000633
274205341	261654304	0.000634
300408797	297848232	0.000634
87384240	87384427	0.000634
98616048	274465551	0.000635
284790353	284790354	0.000635
287834968	287834969	0.000635
282747922	282747924	0.000635
96473963	508830753	0.000636
87384277	87384351	0.000636
159935603	159935476	0.000636
94513206	94513136	0.000636
159869775	159869899	0.000636
141900320	140964366	0.000637
17486670	17486671	0.000638
159235789	159235768	0.000638
277926123	159934113	0.000639
283765032	103628884	0.000640
87384487	87384416	0.000640
87399388	87399430	0.000640
498959318	159934104	0.000640
98670942	278139953	0.000641
284959145	284959146	0.000641
297829507	297829508	0.000641
160917118	160908946	0.000641
300408797	300408801	0.000641
159799966	159799873	0.000642
282747929	282747927	0.000642
297848258	298460544	0.000642
100271782	100272035	0.000642
290782566	290781665	0.000642
1209749565	298935562	0.000642
875787653	875787622	0.000642
94513217	94513306	0.000643
299210240	299210244	0.000643
1209749565	298943024	0.000643
757744889	757744890	0.000643
278010878	98616179	0.000643
159861725	159862084	0.000644
159914607	304956852	0.000644
159491502	159494272	0.000644
159936200	159936182	0.000644
103628864	284777724	0.000644
141910198	284172367	0.000645
159858693	993853416	0.000645
279167557	275513289	0.000645
157859372	98616185	0.000645
158003763	158003766	0.000645
284959156	284959154	0.000645
1327777192	1262477459	0.000646
160037933	160039002	0.000647
141910198	87384450	0.000647
298965188	291278551	0.000647
87384266	87384073	0.000647
96473997	98616212	0.000647
159898363	159898664	0.000647
87384367	87384256	0.000647
160916943	296984731	0.000647
291711147	1264822887	0.000648
278028591	278028593	0.000648
159358436	159358789	0.000648
159709232	286835153	0.000649
296984757	296984755	0.000649
102805864	102806030	0.000649
215205976	215205986	0.000650
277946799	277946797	0.000651
159935426	159935374	0.000651
159936310	159936248	0.000651
301737369	301737370	0.000651
284180005	284180002	0.000652
87384254	87384315	0.000653
287702384	287702386	0.000653
120772142	120772140	0.000653
100271872	724187536	0.000653
160917294	160916847	0.000654
159347608	159347519	0.000654
299210237	299210241	0.000654
160908890	160909136	0.000655
159933065	159933180	0.000655
87384172	87384365	0.000655
260460051	3501077	0.000655
282197670	282197669	0.000655
120772139	1266996045	0.000655
89059831	89060213	0.000655
859462068	98616080	0.000657
103628989	103628972	0.000657
291278547	291278554	0.000657
1425417375	1425417327	0.000657
159799930	159800065	0.000657
89059936	89060037	0.000658
283924078	160027340	0.000658
274920450	16559590	0.000658
159933028	100421386	0.000658
276689619	859468955	0.000658
102150958	102150932	0.000658
287659814	159934000	0.000659
273953258	87366528	0.000659
12369376	911254756	0.000660
89059896	89060031	0.000660
87384088	87384256	0.000660
160038107	160038399	0.000660
159709308	159709031	0.000660
159898372	159898634	0.000661
284823488	160917194	0.000661
87384415	87384348	0.000661
159858689	159858674	0.000661
159404870	159404788	0.000662
87384158	87384292	0.000662
159936113	159936076	0.000662
1272718699	159494240	0.000662
160909099	160909283	0.000662
103629235	103629073	0.000662
103629258	103629228	0.000662
87384050	87384494	0.000663
102150958	102150924	0.000663
87384404	87384351	0.000663
160917112	160917000	0.000663
102150948	103629187	0.000663
299169372	291278554	0.000663
102805978	102806042	0.000663
100271928	100271907	0.000664
160994119	160908976	0.000664
287517389	159358789	0.000664
287834976	287834971	0.000664
159800006	159799907	0.000664
160044684	159935529	0.000664
160909007	160908776	0.000664
159870041	159858965	0.000665
87384514	1267300061	0.000665
89060141	89060213	0.000665
87384281	87384139	0.000665
159932989	725088257	0.000665
655788296	273961410	0.000665
298965186	291278550	0.000665
301737368	301737369	0.000665
103629248	282747938	0.000666
159933040	3691729	0.000666
1425417430	1425417752	0.000666
846407237	1429276502	0.000666
87384242	87384371	0.000666
87384187	87384064	0.000667
159935374	159935501	0.000667
103629223	103629022	0.000667
100421409	100421374	0.000668
48958411	48958425	0.000668
103628952	103629024	0.000668
160038284	160039001	0.000669
159858837	159858623	0.000669
1425417561	1425417552	0.000669
296984733	160916949	0.000669
87384117	87384225	0.000669
87384083	87384481	0.000669
284761103	103629056	0.000670
98670958	306341178	0.000670
160158763	160158352	0.000670
1425417370	1425417329	0.000670
160909038	297834775	0.000671
103629100	103629168	0.000671
588392819	278016773	0.000671
1492514874	1492514872	0.000671
278028595	278028593	0.000671
48958425	48958423	0.000672
299939343	299939341	0.000672
98670978	859462069	0.000672
791294584	791294578	0.000672
277946791	277946790	0.000672
157859365	168757159	0.000672
102805915	102806030	0.000673
100271871	98616199	0.000673
103628962	103629013	0.000673
298457059	298457058	0.000673
100421396	89706078	0.000673
791371707	791371713	0.000674
87384439	87384263	0.000674
102150931	102150965	0.000675
94513127	94513136	0.000675
12369376	12369377	0.000675
103629024	103628911	0.000675
261654304	277946797	0.000675
103629123	103629035	0.000676
103629128	103629257	0.000676
304956851	89706060	0.000676
724187533	87384489	0.000677
87384439	119403179	0.000677
273454228	98616114	0.000677
1425417395	1425417380	0.000677
306341159	98616064	0.000677
297829503	297829502	0.000678
102150953	102150932	0.000679
279167552	279167555	0.000679
160909029	160908946	0.000680
1298909856	87399388	0.000681
159884777	159884047	0.000681
96474029	96474038	0.000682
159517630	87384277	0.000682
87384506	87384457	0.000682
89931916	89931886	0.000682
278023543	278023542	0.000682
160916793	160916901	0.000683
159347601	159347616	0.000683
89837553	89837481	0.000683
299169355	299169366	0.000683
296984754	296984755	0.000683
103629193	103629050	0.000684
98616229	98616044	0.000684
655787610	655788295	0.000684
87384076	87384480	0.000684
159936156	284263017	0.000684
88568049	274204036	0.000684
298728282	298728289	0.000684
299210219	299206175	0.000685
87384243	87384479	0.000685
287702341	287702339	0.000685
159933038	3691729	0.000685
284231002	159537014	0.000686
274246176	98616040	0.000686
278017884	98616179	0.000687
159536940	284230996	0.000687
287517676	287517646	0.000687
159858750	159800025	0.000687
160917091	160916911	0.000687
100272032	89706084	0.000687
289854591	290470364	0.000688
48958423	48958391	0.000688
159858839	159858811	0.000688
102805891	102805949	0.000688
102150948	103629260	0.000688
159379322	159358727	0.000690
299169356	298965199	0.000690
159798121	159798295	0.000690
159884385	159884120	0.000691
87384392	87384183	0.000691
102805960	102806004	0.000691
102805921	102806032	0.000691
287702359	287702361	0.000691
98616222	98616163	0.000691
278016770	274251469	0.000692
87384243	87384476	0.000692
87399276	87399306	0.000693
120772139	120772141	0.000694
102805965	102805864	0.000694
87384265	87384189	0.000695
310175890	94513127	0.000695
1267300061	87384491	0.000695
12369376	598534493	0.000695
298965197	299169351	0.000695
87384502	87384081	0.000695
96474071	96474059	0.000695
274204033	88567985	0.000695
103629136	103629217	0.000695
1285445540	159898833	0.000696
278139954	98616101	0.000696
1262291135	1262291130	0.000696
273953256	273953262	0.000696
278028603	278028599	0.000697
87384263	119403178	0.000698
159798121	159798146	0.000698
1219508023	1219508024	0.000698
159933089	159933057	0.000699
159936199	284263017	0.000699
99304192	99304176	0.000699
96474071	508830753	0.000700
103629128	103629015	0.000700
284191245	159347551	0.000700
277815374	159933001	0.000700
160909174	160994073	0.000700
296984749	160916949	0.000700
159870031	159870329	0.000700
102150964	102150928	0.000700
87384254	87384341	0.000701
103629261	103629109	0.000701
87384393	1262300302	0.000702
1284770118	87399295	0.000702
301737433	301737373	0.000703
100271972	271685733	0.000703
89706079	89706039	0.000703
87384204	87384508	0.000703
655787610	655788296	0.000703
213808621	94513218	0.000703
98616043	98616096	0.000703
273989874	94513318	0.000703
98616114	98616048	0.000704
98616146	98616138	0.000704
89060039	89060031	0.000704
160038185	160038824	0.000704
1218510092	1218510093	0.000704
160917102	160916850	0.000704
911254756	826330092	0.000704
160909085	160909237	0.000705
100271996	278028593	0.000705
595324617	595324616	0.000705
287702339	287702355	0.000705
89706098	159932996	0.000706
159936196	531730401	0.000706
273925490	273925491	0.000706
287835010	287834971	0.000707
277946782	277946781	0.000707
1425417327	1425417374	0.000707
159405011	159395832	0.000707
277946795	94513418	0.000707
1262293839	141898883	0.000707
499383358	274251480	0.000708
1262474078	1262474075	0.000709
100421409	159933001	0.000709
87384439	284172367	0.000709
159936265	159936124	0.000709
102806032	102805900	0.000709
278028604	278028603	0.000710
1298909852	87399397	0.000711
160158313	278175853	0.000711
297834775	160909095	0.000712
159800003	159799916	0.000712
160908858	160909072	0.000712
159858982	159858948	0.000712
98616174	98616112	0.000712
680736210	1262477142	0.000712
98616058	306341159	0.000713
102805990	102805907	0.000713
87384386	87384268	0.000714
102150929	102150931	0.000714
141910198	791372006	0.000715
96473995	96474085	0.000715
1268035375	87399380	0.000715
88568091	88567966	0.000715
277946789	277946791	0.000717
160916800	160917226	0.000717
159494357	1272718702	0.000717
94513336	94513130	0.000717
298458703	299210248	0.000718
284195106	159235736	0.000718
94513254	278018078	0.000718
102150946	102150925	0.000718
669868674	598534494	0.000718
98616216	278139954	0.000719
100272042	278023523	0.000720
87384418	87384113	0.000720
87384290	87384440	0.000720
288295119	1225662751	0.000720
89706089	278010880	0.000721
159800021	87384448	0.000721
284959164	284959162	0.000721
89934564	215205984	0.000722
48958429	48958394	0.000722
160909097	160908737	0.000722
159939948	159939642	0.000723
87384279	87384217	0.000723
160909088	160913438	0.000724
284231003	284231002	0.000724
103629243	103629261	0.000724
87384470	87384402	0.000724
159544300	159739448	0.000725
159858824	159858837	0.000725
88567827	88567926	0.000725
160909136	160908933	0.000725
160908986	160908979	0.000725
669045482	669045479	0.000725
160909170	160908933	0.000726
283765031	1267299918	0.000726
1253231894	1253231902	0.000726
102805921	102805864	0.000727
94513438	278016773	0.000727
160909229	299210247	0.000727
94513316	94513468	0.000728
1425417574	1425417571	0.000728
87366594	87366348	0.000728
100272027	100272032	0.000728
1262297664	1262503054	0.000729
1170462373	1170462372	0.000729
1262470564	1266001668	0.000730
159936248	159936097	0.000730
88568049	274204033	0.000730
89059936	89059998	0.000730
102805935	102806004	0.000730
87384407	87384189	0.000730
100421396	159933190	0.000730
791294581	17394444	0.000731
160916990	160917275	0.000731
862844149	103629068	0.000731
159933083	159933108	0.000731
159739070	274267336	0.000732
157862583	277828329	0.000732
875778357	875787642	0.000732
98616190	98616172	0.000732
159358694	159358734	0.000733
103629259	102805884	0.000733
89059832	89059935	0.000733
96474001	310466260	0.000733
102150966	102150925	0.000734
306341168	98616184	0.000734
642759900	1206106642	0.000734
1324739	89934566	0.000734
298941984	1253231906	0.000735
1170462376	1170462375	0.000735
48958403	48958405	0.000736
297847790	297847789	0.000736
87384387	87384143	0.000736
169263186	87366358	0.000737
875787653	875787654	0.000737
159935426	16078521	0.000738
98616162	98616080	0.000738
87384286	87384387	0.000738
278009864	98616039	0.000738
103628979	103629118	0.000738
273944102	273948325	0.000738
87384329	87384459	0.000738
1298909851	1298909847	0.000738
273454227	98616127	0.000739
87384500	87384337	0.000739
859468954	159914861	0.000739
87384187	87384484	0.000739
103628962	103629047	0.000739
159861831	159861857	0.000739
160909272	160909143	0.000740
160038441	678862177	0.000740
160908979	297836315	0.000740
680736205	159934104	0.000740
159404641	159404932	0.000741
298965202	298965203	0.000741
94513323	499383358	0.000741
97966641	97966643	0.000741
284195107	159216404	0.000742
283765032	103629200	0.000743
98616172	98616177	0.000743
89059825	89060170	0.000743
87384247	87384496	0.000743
1365848194	791040677	0.000743
98616080	98616214	0.000743
1335884020	1335884021	0.000744
48958408	48958406	0.000744
159537223	572073622	0.000744
87384389	87384083	0.000745
159936152	159936138	0.000746
286858885	286858886	0.000746
94513230	499383358	0.000746
160909259	160909284	0.000747
89060066	89059983	0.000747
291275310	298728309	0.000747
160909119	160909200	0.000747
159935426	159935478	0.000748
1262291131	911254732	0.000749
87384260	87384490	0.000750
1425417398	1425417396	0.000750
160916915	160916979	0.000751
159915146	276689619	0.000751
100271762	100271819	0.000751
1373569441	1373570205	0.000751
875787622	875787623	0.000752
94513441	94513323	0.000752
87384249	88567840	0.000752
100421441	159933001	0.000752
160909165	297848261	0.000752
160158538	160158155	0.000753
98616058	98616112	0.000753
87384114	87384337	0.000753
94513144	87366533	0.000755
299211830	299211831	0.000755
1206106642	1206106644	0.000756
98616054	98616237	0.000756
98616205	278141223	0.000756
284152701	87384482	0.000757
1170462374	1170462373	0.000757
96473993	166960849	0.000757
98616107	278010881	0.000757
159950648	283925701	0.000758
103629031	103629242	0.000758
159898758	287718406	0.000758
277946799	277946800	0.000758
94513163	277946806	0.000758
911254733	911254732	0.000758
159709024	159709212	0.000759
103629047	103629190	0.000759
98616060	98670941	0.000759
306223441	98616087	0.000759
94513260	274251480	0.000759
87384332	87384493	0.000760
160916733	291274676	0.000760
1285411577	1285411587	0.000760
94513350	277946781	0.000761
298965203	299169363	0.000762
159347594	669044490	0.000762
298965205	298965200	0.000762
48958395	48958430	0.000762
87384265	620226972	0.000763
1266351536	284355331	0.000763
159870533	159870278	0.000763
278023543	100271996	0.000764
159933059	98616196	0.000764
273911547	159933194	0.000765
102150939	102805965	0.000765
291549820	791371987	0.000765
159936310	1425417671	0.000765
87384312	87384085	0.000765
87384295	87384115	0.000765
160038239	160038800	0.000766
298965202	298965206	0.000766
1266005155	159404926	0.000766
103629019	102805881	0.000767
278016772	94513316	0.000767
102150936	102150967	0.000767
680736209	680736210	0.000767
87384493	87384286	0.000767
87384386	87384459	0.000769
94513302	278016772	0.000770
159798337	286017682	0.000770
95996449	95996455	0.000771
1425431378	1425431379	0.000771
159936194	159936098	0.000772
87384509	87384385	0.000772
160158160	160158345	0.000772
87384120	87384333	0.000772
1263612030	1263612033	0.000773
87384169	87384510	0.000773
159862057	159862022	0.000773
87384102	87384280	0.000773
159934106	159934042	0.000773
159914661	669606161	0.000774
87384393	87384186	0.000774
95996542	95996502	0.000774
274204031	1305194244	0.000774
94513340	274205339	0.000775
87384098	87384291	0.000775
278018078	94513099	0.000775
94513451	94513156	0.000775
159347608	115593371	0.000777
291278545	291278544	0.000777
278141061	284155563	0.000777
160916911	160916973	0.000778
48958409	98884546	0.000778
299206177	299211831	0.000779
87384393	87384073	0.000779
16078520	16078521	0.000779
87384390	87384464	0.000779
98616112	98616205	0.000780
911254732	1262291135	0.000780
275513289	87384084	0.000780
1365848400	141903965	0.000780
87384219	87384050	0.000780
159936233	159936184	0.000780
159933156	159933038	0.000780
159898713	159898751	0.000781
291081559	291081558	0.000781
282197672	282197671	0.000781
278023536	100271921	0.000781
299211826	299211827	0.000782
102150928	102150936	0.000782
159933035	98616222	0.000782
287517649	287517646	0.000783
103629210	103628956	0.000783
297841937	160909065	0.000783
159216741	159216634	0.000784
87384247	87384264	0.000784
1425431390	1425431388	0.000784
87366578	87366500	0.000785
87384113	279167552	0.000785
278028602	278028600	0.000785
87384415	87384425	0.000785
87384500	1262297331	0.000786
160909134	160908737	0.000786
98616107	1262468831	0.000786
498959331	103629086	0.000787
87384257	87384309	0.000787
102805900	102806017	0.000788
87384143	87384429	0.000788
87384235	87384499	0.000788
791259554	95996449	0.000788
87384332	87384085	0.000788
87384120	87384291	0.000789
757751705	291546213	0.000789
274205340	274205341	0.000790
159933070	159933055	0.000790
287702376	287702358	0.000791
278028591	278028597	0.000791
159935454	159935353	0.000791
160037979	160038625	0.000792
159800031	159799942	0.000792
215205984	215205977	0.000792
278009864	98616151	0.000793
100271762	100271800	0.000793
160158391	160158259	0.000793
160908926	160909200	0.000794
87384332	87384209	0.000794
290803804	290803805	0.000794
160909069	160909170	0.000794
102806032	102806010	0.000796
160908957	297845528	0.000797
274251478	274251480	0.000798
87384277	87384513	0.000799
1267296311	1267296312	0.000799
1262291132	1262291131	0.000799
278139954	98616223	0.000799
103629228	282197670	0.000800
159404770	159404878	0.000800
16698252	16698246	0.000801
626806824	274205342	0.000801
98616206	98616141	0.000801
159491458	1272718698	0.000802
87384324	87384307	0.000802
274246176	98670962	0.000802
1425431390	1425431381	0.000802
289854591	160158316	0.000802
100271939	100271782	0.000803
98616067	306341168	0.000803
159800004	159800078	0.000803
284230999	159536940	0.000803
160909191	160908972	0.000803
160916753	160908846	0.000804
94514401	94514391	0.000804
94513306	94513161	0.000804
859446129	1267296311	0.000805
159404728	159404600	0.000805
277828329	89706100	0.000805
1335884016	1335884017	0.000805
170200713	159915048	0.000806
289854595	285188106	0.000806
48958423	15009707	0.000806
297848227	297848230	0.000807
48958405	98884587	0.000807
299206188	299206187	0.000807
273944100	100271793	0.000807
87384458	87384138	0.000807
288295119	1225662743	0.000807
1262505287	87384341	0.000808
87384072	87384234	0.000808
159216716	159216890	0.000808
97966594	97966615	0.000808
160917035	160917070	0.000809
274205338	274204554	0.000809
1335884017	18632549	0.000809
284155563	87384217	0.000810
278141223	100421423	0.000810
1425431353	1425431356	0.000810
159933023	678086134	0.000811
284191245	159347577	0.000811
159936285	159936253	0.000811
160908906	160909113	0.000811
100271821	100271939	0.000812
160909029	160909106	0.000813
87384269	87384251	0.000813
274205337	274205338	0.000814
159358694	159358436	0.000814
791447268	159950450	0.000814
294804034	160916748	0.000815
284790353	284790352	0.000815
159933090	159933136	0.000815
87384480	87384358	0.000815
278141222	278141223	0.000815
159934069	159934049	0.000815
159404600	159404954	0.000815
48958395	48958417	0.000816
160158313	160158538	0.000816
160909300	160909264	0.000816
725088258	1266718295	0.000816
284191248	1170462367	0.000817
48963721	859462098	0.000817
87399431	87399394	0.000818
18632547	18632560	0.000818
89837493	94513142	0.000818
87384280	87384358	0.000819
159216856	284195108	0.000819
297837149	160908937	0.000820
99304097	99304154	0.000820
98616225	215502944	0.000820
103628955	102805864	0.000821
89931935	89931901	0.000821
3366783	98670983	0.000821
159798146	159798385	0.000822
1425431384	1425431386	0.000823
97966594	97966643	0.000823
87384496	87384107	0.000823
98616184	98670985	0.000823
274205349	274205340	0.000823
98616145	98670971	0.000824
48958405	48958407	0.000825
18632549	18632553	0.000826
277815374	725075643	0.000826
89706046	89706042	0.000826
87384085	87384484	0.000826
157862582	304774990	0.000826
277828329	277828326	0.000827
1262297331	87384107	0.000827
17151394	159936085	0.000827
16559590	16559594	0.000829
89706079	89706098	0.000829
726023818	98616233	0.000829
160908908	160908939	0.000829
160158088	160158259	0.000829
87384366	87384067	0.000830
88567827	3501077	0.000830
100271876	273948325	0.000830
159933158	159933108	0.000830
159934106	282197668	0.000830
1425431379	1425431384	0.000830
159799916	159799870	0.000831
291098823	299211827	0.000831
159235768	667386273	0.000831
159537093	572073622	0.000831
273948326	273948325	0.000832
1170462370	1170462371	0.000832
159347605	159347594	0.000832
100421443	100421394	0.000833
298460539	298460541	0.000833
87384204	87384481	0.000834
87384158	87384366	0.000835
95996455	95996502	0.000835
48958392	48958391	0.000835
159537147	284230986	0.000836
273953262	273953266	0.000836
291711143	291711150	0.000836
160917397	160916896	0.000837
160909217	160909295	0.000837
16698254	16695624	0.000837
157862582	678085954	0.000837
298728283	299210219	0.000838
17486682	17486677	0.000838
89059870	89060039	0.000838
287835013	287834968	0.000839
1262505287	572073638	0.000839
160908810	297841941	0.000839
158003763	17486678	0.000839
87384373	87384349	0.000839
160909072	160908864	0.000839
4085998	87366574	0.000839
87384294	87384063	0.000840
159858663	159858747	0.000840
791371748	791371750	0.000841
160909194	160909261	0.000841
791371746	791371750	0.000842
98616127	98616114	0.000843
791371810	791371704	0.000843
160158694	160158364	0.000843
1425417741	1425417743	0.000843
159739070	1244585999	0.000843
100421419	100421384	0.000845
159216354	159235789	0.000845
87384239	87384067	0.000845
18282224	18282226	0.000846
287702369	287702365	0.000847
18632557	18632560	0.000848
18632547	1335884015	0.000848
103629104	103629017	0.000848
626784580	94513451	0.000850
859446138	160038819	0.000850
626813955	261654305	0.000850
98736488	105876250	0.000850
274204030	1305194244	0.000851
96474040	508830758	0.000851
299169350	291278545	0.000851
1335884020	18632553	0.000851
875787633	875787622	0.000852
272555953	87384102	0.000852
102150942	102150951	0.000852
160913510	160909005	0.000853
